@relation AAPL_Continuous-weka.filters.unsupervised.attribute.Remove-R1

@attribute 30year_x_5year numeric
@attribute 30year_x_Baltic_vel1 numeric
@attribute 30year_x_West_Texas_vel4 numeric
@attribute 30year_vel1_x_5year_vel7 numeric
@attribute 30year_vel2_x_West_Texas_vel2 numeric
@attribute 30year_vel9_x_SP500_acc5 numeric
@attribute 30year_vel11_x_Sugar_vel11 numeric
@attribute 30year_vel11_x_Sugar_acc1 numeric
@attribute 30year_vel12_x_Gold_vel7 numeric
@attribute 30year_acc2_x_Grains_vel7 numeric
@attribute 30year_acc4_x_Copper_vel12 numeric
@attribute 30year_acc4_x_SP500_vel6 numeric
@attribute 30year_acc5_x_Sugar numeric
@attribute 30year_acc6_x_Aluminium_vel9 numeric
@attribute 30year_acc6_x_SPDR_IPD_acc6 numeric
@attribute 5year_x_Grains_acc6 numeric
@attribute 5year_vel2_x_Gold_vel5 numeric
@attribute 5year_vel3_x_Gold_acc5 numeric
@attribute 5year_vel4_x_Copper numeric
@attribute 5year_vel5_x_Baltic_acc6 numeric
@attribute 5year_vel7_x_Baltic_acc4 numeric
@attribute 5year_vel7_x_Gold_vel4 numeric
@attribute 5year_acc2_x_Baltic_acc4 numeric
@attribute 5year_acc4_x_ADM_acc1 numeric
@attribute 5year_acc5_x_Baltic_acc1 numeric
@attribute 5year_acc6_x_Aluminium_vel4 numeric
@attribute 5year_acc6_x_Copper_acc3 numeric
@attribute Aluminium_vel3_x_ADM_vel2 numeric
@attribute Aluminium_vel7_x_West_Texas_acc3 numeric
@attribute Aluminium_vel8_x_Baltic_vel2 numeric
@attribute Aluminium_vel10_x_Copper_vel12 numeric
@attribute Aluminium_vel11_x_West_Texas numeric
@attribute Baltic_vel1_x_SPDR_IPD_vel1 numeric
@attribute Baltic_vel2_x_SP500_acc5 numeric
@attribute Baltic_acc1_x_Grains_vel1 numeric
@attribute Baltic_acc1_x_Grains_vel11 numeric
@attribute Baltic_acc1_x_ADM_acc3 numeric
@attribute Baltic_acc2_x_Gold_acc2 numeric
@attribute Baltic_acc5_x_West_Texas_vel12 numeric
@attribute Copper_x_Grains_vel1 numeric
@attribute Copper_vel8_x_Sugar_acc1 numeric
@attribute Copper_vel10_x_Gold_vel8 numeric
@attribute Copper_vel12_x_Sugar_vel8 numeric
@attribute Copper_acc3_x_Sugar_vel11 numeric
@attribute Gold_x_SP500_acc1 numeric
@attribute Gold_x_SPDR_IPD_vel6 numeric
@attribute Gold_vel1_x_SP500_acc6 numeric
@attribute Gold_vel1_x_West_Texas_acc1 numeric
@attribute Gold_vel1_x_ADM_vel1 numeric
@attribute Gold_vel2_x_Grains_vel1 numeric
@attribute Gold_vel2_x_SP500_acc3 numeric
@attribute Gold_vel2_x_Sugar numeric
@attribute Gold_vel5_x_Grains_vel8 numeric
@attribute Gold_acc1_x_Sugar_acc5 numeric
@attribute Gold_acc1_x_West_Texas_acc2 numeric
@attribute Gold_acc6_x_ADM_vel1 numeric
@attribute Grains_x_SP500_vel9 numeric
@attribute Grains_vel4_x_ADM_acc1 numeric
@attribute Grains_vel5_x_Sugar_vel4 numeric
@attribute Grains_vel5_x_ADM_acc5 numeric
@attribute Grains_vel10_x_Grains_acc2 numeric
@attribute Grains_vel12_x_Sugar_acc6 numeric
@attribute Grains_acc1_x_Sugar_acc6 numeric
@attribute SP500_vel4_x_West_Texas_vel10 numeric
@attribute SP500_vel10_x_West_Texas numeric
@attribute SP500_acc1_x_SPDR_IPD_vel3 numeric
@attribute SP500_acc2_x_SPDR_IPD numeric
@attribute SP500_acc2_x_West_Texas_acc2 numeric
@attribute SPDR_IPD_x_West_Texas_vel12 numeric
@attribute SPDR_IPD_acc1_x_West_Texas_vel3 numeric
@attribute SPDR_IPD_acc6_x_West_Texas_vel3 numeric
@attribute Sugar_acc2_x_West_Texas_acc5 numeric
@attribute Sugar_acc5_x_West_Texas_vel1 numeric
@attribute West_Texas_vel4_x_West_Texas_acc2 numeric
@attribute Future_change numeric

@data
0.893154,0.009677,0.168374,0.162877,0.074183,0.197859,0.09123,0.297387,0.539135,0.161404,0.192884,0.084058,0.068812,0.025315,0.002083,0.564303,0.511875,0.25895,0.373807,0,0.127677,0.221943,0.19896,0.290072,0.019796,0.091135,0.119984,0.03223,0.265912,0.003643,0.250315,0.071189,0.00546,0.007514,0.014041,0.006831,0.003542,0.211293,0.004824,0.295321,0.082549,0.191054,0.017338,0.059413,0.068559,0.016697,0.101265,0.51465,0.556266,0.199377,0.387079,0.091606,0.124641,0.088683,0.245824,0.600226,0.05806,0.127276,0.010743,0.107434,0.030991,0.014192,0.05892,0.017203,0.047283,0.396498,0.373303,0.135903,0.047578,0.168032,0.00592,0.030851,0.047586,0.057959,0.905544
0.933319,0.090031,0.086029,0.34798,0.110099,0.09465,0.143779,0.094895,0.326721,0.113759,0.334144,0.141041,0.026593,0.249881,0.016594,0.373721,0.66604,0.445151,0.496059,0.001058,0.090315,0.276259,0.134039,0.083848,0.313093,0.020896,0.289566,0.045748,0.333939,0.020606,0.430145,0.043007,0.017266,0.010474,0.048168,0.173749,0.237401,0.079779,0.000143,0.042737,0.04369,0.520895,0.172653,0.122697,0.029144,0.018898,0.043741,0.046625,0.06489,0.011688,0.146515,0.049673,0.199301,0.038314,0.307498,0.20264,0.075933,0.056327,0.036818,0.038066,0.012514,0.032939,0.022743,0.025324,0.05935,0.063685,0.684316,0.497539,0.061716,0.010587,0.006666,0.007691,0.009866,0.056749,0.823409
0.759906,0.029378,0.023502,0.094393,0.077767,0.155149,0.246153,0.21959,0.315724,0.176246,0.112805,0.049332,0.064933,0.214708,0.002327,0.304289,0.154637,0.20154,0.133258,0.004722,0.002058,0.224279,0.002951,0.037813,0.18658,0.041042,0.024835,0.056441,0.486906,0.014209,0.337694,0.099138,0.029346,0.004933,0.266932,0.246503,0.441255,0.0516,0.001366,0.312798,0.260371,0.640489,0.348541,0.222711,0.113282,0.01921,0.045879,0.151449,0.169208,0.157845,0.281061,0.112746,0.252352,0.109896,0.288402,0.516303,0.113978,0.090366,0.103361,0.103361,0.156483,0.042354,0.025619,0.016233,0.117296,0.674621,0.803515,0.835164,0.156078,0.166231,0.0014,0.026041,0.183924,0.024034,0.277207
0.840287,0.026009,0.012004,0.094359,0.039875,0.066973,0.335507,0.30186,0.489288,0.119695,0.209092,0.053475,0.091555,0.161248,0.006337,0.494078,0.314599,0.123743,0.356685,0.019748,0.005431,0.32177,0.006713,0.258002,0.05704,0.042501,0.025501,0.500335,0.041574,0.01862,0.342616,0.098137,0.001096,0.002226,0.228158,0.137792,0.124333,0.155471,0.002804,0.568143,0.493834,0.706737,0.372697,0.247216,0.07095,0.018986,0.008825,0.448811,0.548406,0.628936,0.130734,0.249101,0.269655,0.04025,0.215391,0.788678,0.110942,0.317917,0.132901,0.14536,0.361768,0.075204,0.094625,0.017266,0.1095,0.011675,0.485588,0.482542,0.159623,0.000169,0.000152,0.002909,0.043682,0.010018,0.704312
0.91205,0.034764,0.010225,0.332864,0.001366,0.073635,0.459673,0.405045,0.531798,0.072581,0.127378,0.064089,0.15556,0.216634,0.148582,0.210617,0.324347,0.505652,0.352438,0.066484,0.022832,0.508309,0.016102,0.215732,0.07778,0.053569,0.032002,0.09836,0.014504,0.001543,0.261459,0.100506,0.033187,0.000498,0.783784,0.311121,0.133622,0.007758,0.008939,0.615593,0.475543,0.609502,0.253414,0.200743,0.125742,0.093292,0.083485,0.788468,0.686431,0.783784,0.253283,0.285193,0.188157,0.065944,0.027154,0.714512,0.158368,0.222124,0.090653,0.099355,0.241373,0.134588,0.342077,0.041818,0.146423,0.19371,0.112372,0.008559,0.205368,0.006084,0.001657,0.00175,0.016845,0.000738,0.893224
0.897087,0.008146,0.044803,0.109829,0.015183,0.028575,0.348207,0.076464,0.48608,0.08114,0.377352,0.188676,0.161505,0.574106,0.085804,0.144871,0.440775,0.386939,0.351169,0.147574,0.027457,0.459285,0.028941,0.023641,0.000261,0.191188,0.036835,0.133879,0.006308,0.021664,0.6061,0.258487,0.000067,0.001594,0.00086,0.001122,0.000481,0.042392,0.060328,0.171384,0.11867,0.692924,0.520945,0.104837,0.0078,0.039845,0.091555,0.048699,0.128567,0.199984,0.18626,0.298015,0.181693,0.207194,0.039845,0.125506,0.141361,0.02736,0.066573,0.018986,0.081596,0.132281,0.196973,0.07385,0.290268,0.00156,0.315914,0.019501,0.334698,0.000506,0.002319,0.021377,0.002193,0.002319,0.759754
0.947639,0.502053,0.404517,0.66303,0.106215,0.225923,0.528379,0.556658,0.467009,0.123663,0.6132,0.552458,0.312836,0.350366,0.607551,0.249072,0.323398,0.500217,0.430529,0.531941,0.162247,0.390017,0.118835,0.019733,0.123785,0.235819,0.050369,0.190952,0.107227,0.183401,0.364702,0.20855,0.320613,0.14959,0.149328,0.157187,0.212203,0.091757,0.353377,0.257639,0.649697,0.309079,0.770522,0.098791,0.03791,0.052595,0.314037,0.450227,0.519123,0.080112,0.06799,0.093552,0.202745,0.585692,0.112194,0.509561,0.237008,0.040983,0.165316,0.042973,0.138053,0.116204,0.242241,0.39845,0.492936,0.422623,0.513204,0.06269,0.590592,0.241887,0.195186,0.132058,0.172721,0.049007,0.135524
0.876337,0.494836,0.582876,0.262091,0.187271,0.172767,0.31045,0.103483,0.154232,0.076464,0.652109,0.613108,0.279543,0.246723,0.434653,0.525802,0.134499,0.280041,0.469773,0.550747,0.4493,0.438067,0.108783,0.059957,0.12182,0.246103,0.074344,0.467009,0.199889,0.229507,0.378928,0.253642,0.074226,0.152663,0.128697,0.143434,0.387074,0.041384,0.515683,0.217073,0.170768,0.166548,0.701457,0.148198,0.022646,0.040106,0.042805,0.013206,0.05935,0.05413,0.058262,0.069006,0.140904,0.034946,0.034237,0.758363,0.23423,0.127909,0.158659,0.025273,0.230047,0.195536,0.181457,0.449983,0.529595,0.457345,0.240339,0.072754,0.630133,0.042164,0.436398,0.139225,0.068643,0.176077,0.663244
0.931349,0.501022,0.668031,0.636519,0.577221,0.369352,0.379974,0.451467,0.261628,0.13183,0.823729,0.719128,0.219653,0.168049,0.37811,0.655394,0.413186,0.687476,0.621688,0.623303,0.77949,0.712901,0.208088,0.15432,0.237746,0.342809,0.707626,0.586426,0.251953,0.239753,0.388621,0.170309,0.445353,0.257171,0.300621,0.133609,0.328129,0.114087,0.592708,0.514152,0.560739,0.237211,0.641505,0.505825,0.024173,0.079753,0.529513,0.35207,0.342212,0.486413,0.359246,0.274203,0.378021,0.307072,0.287289,0.419055,0.247755,0.140946,0.265612,0.049859,0.144973,0.309126,0.817687,0.576715,0.567279,0.292551,0.406946,0.280247,0.635981,0.30668,0.750187,0.450564,0.514798,0.459099,0.802875
0.925599,0.497929,0.65576,0.61511,0.643634,0.31655,0.322403,0.340314,0.113278,0.363306,0.459301,0.476576,0.159211,0.29358,0.656991,0.557659,0.310791,0.594277,0.677157,0.454865,0.87172,0.777378,0.50063,0.324654,0.130523,0.379524,0.807776,0.238952,0.158537,0.275824,0.249662,0.252912,0.474219,0.361607,0.020956,0.042211,0.01437,0.083497,0.601052,0.118354,0.403762,0.236389,0.585085,0.39253,0.038384,0.062557,0.717168,0.386286,0.45554,0.115993,0.255185,0.265127,0.151284,0.479422,0.3179,0.258347,0.247482,0.24811,0.318684,0.259979,0.063246,0.235453,0.195254,0.614237,0.527606,0.582462,0.453584,0.294448,0.676362,0.481767,0.563691,0.331156,0.62875,0.419524,0.49692
0.909311,0.744254,0.712243,0.8387,0.441596,0.539969,0.242798,0.394032,0.072404,0.515025,0.422176,0.427855,0.166156,0.103938,0.548495,0.651561,0.164481,0.48996,0.773812,0.26553,0.860399,0.266045,0.188423,0.533167,0.282001,0.169002,0.746712,0.043176,0.105937,0.194178,0.259512,0.234647,0.517605,0.757131,0.168142,0.102606,0.011916,0.459251,0.352997,0.415535,0.657257,0.276955,0.539708,0.430866,0.022254,0.047249,0.668687,0.488082,0.564205,0.292374,0.302733,0.180719,0.076098,0.692123,0.199225,0.089253,0.248498,0.378414,0.472178,0.526013,0.082094,0.263914,0.423361,0.436701,0.400758,0.377465,0.552897,0.176456,0.533278,0.160734,0.537414,0.026175,0.597203,0.20264,0.605749
0.764592,0.744891,0.677344,0.587559,0.097608,0.487504,0.132361,0.023072,0.075642,0.072518,0.387582,0.430543,0.118561,0.110259,0.491755,0.573874,0.054691,0.104584,0.635833,0.128592,0.603536,0.092305,0.137623,0.295295,0.102401,0.092542,0.316432,0.02182,0.093798,0.106136,0.276469,0.219717,0.7315,0.836272,0.042767,0.049408,0.029751,0.943293,0.13947,0.220623,0.051752,0.064136,0.372709,0.194865,0.025045,0.04165,0.323449,0.116035,0.299516,0.238273,0.183515,0.228653,0.019497,0.109538,0.050044,0.092293,0.193027,0.179893,0.486311,0.57311,0.180934,0.303535,0.130535,0.623581,0.322176,0.516847,0.279682,0.097074,0.517673,0.506744,0.624331,0.21168,0.240192,0.217663,0.776181
0.718188,0.838503,0.690423,0.025796,0.058587,0.27526,0.124671,0.119274,0.025066,0.036341,0.150897,0.169129,0.189827,0.190371,0.285239,0.446619,0.105478,0.088228,0.59583,0.039516,0.163989,0.068175,0.175997,0.187014,0.731478,0.36283,0.22102,0.475518,0.250607,0.384169,0.537979,0.427459,0.63222,0.708647,0.793434,0.413705,0.949323,0.564787,0.071287,0.540673,0.333594,0.058591,0.388723,0.1685,0.034581,0.042805,0.797427,0.36377,0.478457,0.128891,0.138631,0.056654,0.0438,0.788038,0.691296,0.236414,0.143088,0.186449,0.48153,0.626507,0.319974,0.284573,0.473784,0.555823,0.278426,0.513561,0.159258,0.154747,0.474797,0.312326,0.77395,0.828347,0.530854,0.539442,0.848049
0.709242,0.254087,0.794271,0.432367,0.585456,0.398906,0.169797,0.416052,0.023869,0.176182,0.612559,0.50327,0.162267,0.322112,0.388486,0.179366,0.102281,0.129933,0.548006,0.018715,0.027955,0.046591,0.029346,0.475829,0.629428,0.325574,0.125615,0.588147,0.33942,0.083763,0.721671,0.41933,0.214729,0.120218,0.597102,0.281436,0.922275,0.04754,0.023207,0.419692,0.628936,0.08496,0.344564,0.070658,0.001063,0.017532,0.019619,0.01345,0.004824,0.011916,0.013889,0.005521,0.024776,0.090315,0.084581,0.004385,0.10057,0.324794,0.178071,0.312452,0.132669,0.15236,0.340732,0.562131,0.3513,0.022996,0.567426,0.517436,0.469218,0.574152,0.575598,0.555995,0.515992,0.493804,0.546201
0.503945,0.070836,0.524184,0.416581,0.362927,0.435184,0.07907,0.571525,0.183363,0.106388,0.565403,0.280264,0.168677,0.605442,0.417221,0.113388,0.045082,0.043597,0.280753,0.031463,0.017705,0.201,0.015411,0.331224,0.180462,0.294731,0.192112,0.48148,0.5468,0.047881,0.748327,0.385244,0.022874,0.06064,0.114593,0.13264,0.436718,0.007691,0.023131,0.180993,0.720921,0.389267,0.134993,0.038694,0.090771,0.021141,0.104129,0.113691,0.149818,0.028916,0.10724,0.028916,0.035064,0.100637,0.273299,0.023186,0.18338,0.240339,0.025981,0.093731,0.162251,0.089059,0.058709,0.506601,0.277663,0.61369,0.412841,0.418124,0.486645,0.295544,0.389182,0.106818,0.140634,0.302498,0.213552
0.465447,0.081284,0.416095,0.172662,0.363757,0.081339,0.036303,0.061197,0.378397,0.178101,0.50273,0.060514,0.172421,0.211562,0.174863,0.09532,0.037846,0.009268,0.375724,0.078589,0.046486,0.08728,0.022623,0.47229,0.071717,0.043652,0.078501,0.353967,0.29928,0.092323,0.696719,0.352744,0.040376,0.023848,0.091416,0.063406,0.12712,0.049142,0.073471,0.41638,0.108712,0.571028,0.069216,0.031581,0.021149,0.04369,0.038348,0.044799,0.124721,0.201615,0.304799,0.08757,0.046161,0.033765,0.147721,0.350687,0.059274,0.194418,0.025804,0.011612,0.27972,0.180108,0.294541,0.219363,0.087248,0.131703,0.442056,0.5779,0.527736,0.094675,0.28142,0.070431,0.076435,0.349012,0.868583
0.527002,0.168087,0.300579,0.421708,0.219034,0.136289,0.093731,0.462886,0.511711,0.062424,0.768246,0.126054,0.1399,0.1441,0.081056,0.151695,0.24375,0.205702,0.57042,0.030864,0.088443,0.125615,0.02822,0.522412,0.050622,0.108615,0.10813,0.052089,0.397261,0.212127,0.709296,0.302879,0.1473,0.054265,0.067496,0.047422,0.007273,0.071645,0.163428,0.338459,0.588758,0.511079,0.313764,0.061117,0.126543,0.036995,0.24574,0.575657,0.498269,0.400086,0.707049,0.272472,0.124468,0.180538,0.216512,0.536955,0.065945,0.174635,0.03643,0.003373,0.152963,0.260936,0.474797,0.139901,0.089025,0.39506,0.568713,0.627612,0.566229,0.256897,0.204007,0.115918,0.450202,0.20829,0.714579
0.515765,0.408354,0.340618,0.208632,0.121036,0.106253,0.060147,0.398307,0.33689,0.125877,0.276107,0.072897,0.046903,0.122195,0.092031,0.141583,0.499429,0.669396,0.441862,0.039866,0.168129,0.340844,0.156766,0.075103,0.024173,0.122107,0.095778,0.017418,0.11354,0.536579,0.590111,0.267961,0.346968,0.132817,0.016528,0.039461,0.000826,0.01835,0.138888,0.110638,0.594319,0.663818,0.202117,0.047624,0.104145,0.034608,0.521147,0.237991,0.526359,0.030695,0.010743,0.05928,0.182718,0.608279,0.281205,0.475256,0.038049,0.042476,0.081461,0.006493,0.083131,0.229925,0.241473,0.057465,0.046954,0.064406,0.439602,0.2384,0.401233,0.160089,0.105899,0.011806,0.129886,0.104634,0.753593
0.533182,0.778266,0.448153,0.567539,0.222601,0.507208,0.0657,0.325372,0.395166,0.384997,0.228318,0.047466,0.085572,0.253743,0.136574,0.162932,0.45199,0.432983,0.425023,0.157831,0.152499,0.398577,0.165856,0.015306,0.051309,0.371414,0.284683,0.064376,0.42767,0.726103,0.543157,0.339319,0.050846,0.575936,0.037349,0.095004,0.008703,0.004288,0.049964,0.137018,0.402549,0.569105,0.157019,0.049408,0.091378,0.017473,0.019745,0.031787,0.020498,0.006949,0.001484,0.011131,0.262446,0.078628,0.030889,0.188387,0.035974,0.020593,0.138353,0.13659,0.210483,0.321105,0.11725,0.076629,0.055724,0.044057,0.054645,0.022541,0.399715,0.23224,0.196758,0.016823,0.244383,0.093503,0.620123
0.460252,0.853914,0.501381,0.608157,0.261324,0.381829,0.110807,0.141587,0.516716,0.349308,0.150576,0.037252,0.078357,0.503852,0.273915,0.190244,0.269411,0.26557,0.351605,0.23234,0.10799,0.610999,0.059603,0.032719,0.148974,0.639342,0.254097,0.294676,0.23148,0.746493,0.633068,0.368737,0.090079,0.473207,0.402599,0.345964,0.190834,0.377536,0.152634,0.427417,0.205107,0.484587,0.136005,0.070583,0.04493,0.041654,0.098816,0.017646,0.086267,0.530824,0.082789,0.298689,0.371128,0.046465,0.032892,0.403509,0.050285,0.098495,0.186576,0.344691,0.20259,0.43493,0.548267,0.293884,0.080942,0.024286,0.013661,0.013611,0.412111,0.066181,0.200381,0.124131,0.16503,0.290358,0.473306
0.398396,0.79122,0.646349,0.061283,0.051912,0.454537,0.080997,0.325895,0.250138,0.052823,0.095375,0.044509,0.212401,0.35971,0.078425,0.174553,0.168007,0.304543,0.322176,0.336469,0.10463,0.605359,0.015053,0.076692,0.507739,0.393306,0.213637,0.668536,0.125025,0.554225,0.514696,0.326991,0.524486,0.544587,0.214379,0.534066,0.626211,0.08467,0.207725,0.136029,0.585456,0.555174,0.177595,0.085656,0.081123,0.05591,0.500142,0.811253,0.185091,0.227837,0.86938,0.402713,0.527194,0.479894,0.392109,0.179146,0.109669,0.121875,0.289604,0.432881,0.304762,0.426709,0.081765,0.489031,0.167914,0.192824,0.16966,0.13334,0.562177,0.529412,0.108783,0.332105,0.580851,0.393239,0.449692
0.475587,0.557653,0.668392,0.243219,0.183768,0.4364,0.060948,0.320236,0.278249,0.128398,0.454602,0.204411,0.210854,0.457143,0.140659,0.140952,0.543612,0.70064,0.488375,0.447765,0.146284,0.706745,0.038321,0.317601,0.090737,0.610442,0.367544,0.618158,0.043092,0.405179,0.435698,0.228753,0.131982,0.449097,0.130203,0.12548,0.086015,0.027719,0.280054,0.44513,0.488849,0.393896,0.099022,0.057217,0.027955,0.02903,0.267083,0.303176,0.395212,0.67217,0.724411,0.327378,0.586619,0.404669,0.197184,0.163441,0.151411,0.336933,0.236338,0.668165,0.449426,0.292382,0.252309,0.450818,0.163668,0.099321,0.615278,0.253684,0.561835,0.065877,0.083653,0.336233,0.19016,0.190969,0.193018
0.489784,0.769805,0.961238,0.538021,0.411757,0.311171,0.045293,0.123726,0.299635,0.265633,0.513115,0.201902,0.348292,0.315951,0.286951,0.166304,0.203987,0.195241,0.422298,0.855761,0.292235,0.663818,0.205647,0.490746,0.011481,0.589023,0.750123,0.419372,0.106747,0.455844,0.334786,0.236409,0.663021,0.402793,0.007526,0.011009,0.012898,0.040671,0.446593,0.274709,0.13931,0.252786,0.124494,0.077274,0.121394,0.041439,0.198643,0.348612,0.615662,0.102142,0.157019,0.077308,0.12777,0.274943,0.075971,0.732086,0.113529,0.575555,0.127504,0.470703,0.167286,0.261206,0.238817,0.337649,0.214539,0.426807,0.619362,0.071367,0.640879,0.593956,0.306769,0.65415,0.190345,0.083586,0.447639
0.462455,0.971459,0.963364,0.494078,0.683833,0.042577,0.115445,0.585027,0.236498,0.358192,0.637204,0.12914,0.387892,0.189789,0.099486,0.163786,0.32387,0.353883,0.414577,0.859911,0.37897,0.143442,0.340171,0.302822,0.772211,0.289414,0.766205,0.498142,0.271928,0.241347,0.252984,0.118245,0.566685,0.068382,0.290691,0.70201,0.889872,0.829282,0.837601,0.142556,0.407937,0.294676,0.120167,0.128862,0.046144,0.016583,0.019657,0.024792,0.035064,0.185943,0.187208,0.266898,0.208619,0.013661,0.005819,0.267986,0.075132,0.200022,0.109352,0.129781,0.335887,0.275441,0.099068,0.095422,0.166312,0.034001,0.356142,0.104348,0.546791,0.826331,0.131003,0.755031,0.240436,0.184645,0.960986
0.421144,0.910312,0.968331,0.691576,0.753513,0.123457,0.062487,0.378211,0.416749,0.345285,0.6641,0.205726,0.331156,0.161657,0.310791,0.152659,0.348612,0.676303,0.411463,0.889239,0.734362,0.476091,0.320412,0.57644,0.683791,0.212373,0.56633,0.122955,0.218452,0.207194,0.176886,0.132226,0.09976,0.230216,0.466427,0.596241,0.670205,0.03896,0.749293,0.319854,0.348148,0.462,0.065169,0.058321,0.115335,0.05628,0.367805,0.185859,0.095864,0.591502,0.258423,0.390506,0.429736,0.247874,0.70871,0.081402,0.186079,0.530293,0.073758,0.203918,0.53251,0.22309,0.115765,0.154232,0.171894,0.038036,0.310422,0.419406,0.470068,0.460254,0.55597,0.429019,0.247874,0.828541,0.406571
0.333981,0.823695,0.795552,0.214069,0.709832,0.212184,0.112422,0.389153,0.181563,0.430178,0.430368,0.209714,0.152853,0.092668,0.060944,0.213147,0.136706,0.336212,0.276967,0.675518,0.572427,0.139559,0.282642,0.492366,0.436204,0.165179,0.292846,0.209176,0.21295,0.241178,0.134335,0.079808,0.116613,0.29498,0.55729,0.533948,0.177982,0.000826,0.638228,0.259317,0.374543,0.181162,0.045773,0.092853,0.052271,0.025619,0.195165,0.593918,0.273792,0.051541,0.019429,0.030763,0.171143,0.422104,0.915549,0.298458,0.152212,0.381331,0.073365,0.114939,0.315741,0.139601,0.191534,0.210294,0.13199,0.147212,0.196721,0.249341,0.488727,0.236793,0.147742,0.193545,0.433779,0.825943,0.100616
0.382313,0.812535,0.38902,0.593775,0.674115,0.325553,0.165439,0.172164,0.139508,0.659479,0.250109,0.196514,0.24375,0.08609,0.204377,0.317963,0.191256,0.675404,0.291046,0.715305,0.661438,0.084233,0.656388,0.786427,0,0.150272,0.198846,0.006632,0.176195,0.213114,0.112156,0.048974,0.327159,0.424178,0,0,0,0.338691,0.437831,0.099204,0.159751,0.043033,0.08636,0.067939,0.039525,0.063094,0.006346,0.00667,0.009917,0.0367,0.051272,0.066383,0.158014,0.004453,0.015415,0.386762,0.149138,0.456763,0.132665,0.029093,0.341618,0.159178,0.072354,0.155197,0.081461,0.213249,0.258676,0.289034,0.379392,0.149261,0.290561,0.101776,0.204259,0.39116,0.400411
0.300915,0.896304,0.204291,0.267196,0.205144,0.304753,0.126897,0.243219,0.101978,0.636154,0.10676,0.179619,0.091871,0.070924,0.077698,0.316426,0.577411,0.625242,0.277397,0.508477,0.501845,0.343312,0.91501,0.003896,0.470226,0.296211,0.081343,0.032939,0.094641,0.427105,0.161474,0.0706,0.691992,0.583162,0.677618,0.554415,0.028747,0.684424,0.44209,0.299153,0.428252,0.221007,0.118325,0.03218,0.083788,0.137978,0.577752,0.827195,0.012839,0.506474,0.188777,0.412853,0.545332,0.300799,0.480586,0.011245,0.152356,0.005515,0.257437,0.471158,0.379206,0.197986,0.206427,0.143223,0.097753,0.308775,0.521932,0.350476,0.392758,0.196084,0.107708,0.102631,0.283924,0.13011,0.689938
0.286192,0.846612,0.092023,0.417854,0.036544,0.420645,0.102408,0.114281,0.060185,0.44526,0.03616,0.086622,0.075415,0.242713,0.185319,0.27734,0.289924,0.423447,0.202048,0.380843,0.460646,0.264305,0.511572,0.159043,0.605644,0.223212,0.082869,0.238627,0.040823,0.312107,0.102547,0.047331,0.320025,0.723939,0.59603,0.455675,0.259561,0.236945,0.145213,0.26207,0.201941,0.071287,0.10283,0.036076,0.098698,0.076945,0.205866,0.088545,0.243497,0.169921,0.079479,0.148544,0.318123,0.183666,0.191458,0.194798,0.19667,0.259309,0.283153,0.772234,0.110761,0.209703,0.29444,0.166826,0.096773,0.230722,0.407406,0.176954,0.200364,0.015567,0.02938,0.261678,0.029915,0.036261,0.014374
0.236476,0.670765,0.467557,0.028604,0.050319,0.169436,0.096395,0.243025,0.037201,0.394023,0.020104,0.034271,0.383473,0.265653,0.27095,0.232872,0.021854,0.022003,0.080974,0.136772,0.101464,0.122512,0.119695,0.153477,0.448528,0.311963,0.284004,0.051967,0.042906,0.238484,0.096121,0.055998,0.688851,0.343827,0.229861,0.335836,0.591072,0.464871,0.276676,0.140904,0.51624,0.053852,0.135072,0.115555,0.107771,0.118017,0.10751,0.144032,0.203703,0.15454,0.280981,0.287002,0.072446,0.09831,0.033748,0.285518,0.210382,0.597675,0.221993,0.488386,0.083316,0.250109,0.105309,0.40781,0.17831,0.465811,0.090505,0.015419,0.353482,0.213248,0.082266,0.246348,0.144074,0.075642,0.677618
0.272063,0.589158,0.508477,0.241441,0.064928,0.196704,0.104261,0.16086,0.10113,0.050833,0.331662,0.293841,0.477609,0.160759,0.064663,0.210314,0.068125,0.126189,0.18545,0.381804,0.269428,0.073998,0.246077,0.117789,0.722817,0.143796,0.314738,0.452024,0.268771,0.179416,0.131703,0.076395,0.047662,0.194899,0.620343,0.527017,0.847252,0.337734,0.29578,0.347335,0.26366,0.114939,0.133626,0.189928,0.056458,0.052115,0.075693,0.320582,0.362139,0.458825,0.600939,0.377617,0.115045,0.233521,0.082494,0.165637,0.27076,0.165148,0.223663,0.701166,0.340896,0.372039,0.19581,0.240192,0.187465,0.086605,0.355911,0.068242,0.328753,0.022769,0.091074,0.37138,0.097753,0.074272,0.813142
0.279569,0.234538,0.656705,0.048605,0.150077,0.143897,0.243771,0.471815,0.14843,0.008007,0.37566,0.516077,0.434835,0.168696,0.444343,0.095493,0.024704,0.039702,0.322403,0.280205,0.1514,0.032962,0.150829,0.707365,0.53249,0.296092,0.450868,0.442469,0.336469,0.076806,0.141578,0.103724,0.24139,0.055859,0.640219,0.489398,0.703317,0.086419,0.282457,0.41395,0.302316,0.093098,0.154607,0.262724,0.074091,0.141975,0.238767,0.05408,0.199992,0.394655,0.355759,0.280338,0.026795,0.32984,0.37133,0.152887,0.252541,0.65014,0.258221,0.485097,0.421387,0.419675,0.368205,0.325262,0.225788,0.234352,0.776029,0.679263,0.398362,0.631828,0.565837,0.269319,0.23062,0.528315,0.498973
