Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules,measureTreeSize,measureNumLeaves
soybean,7,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.ManhattanDistance -R first-last\\\"\"',-3080186098777067172,2.02305131101E7,455.0,228.0,209.0,19.0,0.0,91.66666666666667,8.333333333333334,0.0,0.9085246109339697,0.011449362917593768,0.08212638738644339,11.905602647200421,37.479262646590776,875.493257777797,129.40821270108475,746.0850450767123,3.839882709551741,0.5675798802679156,3.272302829283826,810.6636846019735,3.555542476324445,92.59508024763367,1.0,7.0,0.00904977375565611,2.0,0.9909502262443439,219.0,0.0,0.0,0.7777777777777778,1.0,0.8750000000000001,0.8779174590226076,1.0,1.0,0.9166666666666666,0.011302247734018412,0.9886977522659817,0.08333333333333333,0.9230259062689403,0.9166666666666666,0.9139418695339748,0.9065262196114389,0.9776621754658814,0.924194979242796,0.9270558388979441,0.9166666666666666,0.0,0.012,5.1E-5,0.011522000000000001,0.051,11.522,154710.0,151837.0,79878.0,95.17543859649123,6.001846722068315,?,?,?,?
soybean,7,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.ManhattanDistance -R first-last\\\"\"',-3080186098777067172,2.02305131101E7,456.0,227.0,205.0,22.0,0.0,90.30837004405286,9.691629955947137,0.0,0.8936383191702342,0.014508212484296889,0.09395463143166294,15.083332763918364,42.860086461673674,872.0305530371094,171.63008558384692,700.4004674532624,3.84154428650709,0.7560796721755371,3.0854646143315527,784.7622013104293,3.457102208415988,89.99251214045864,1.0,7.0,0.0,0.0,1.0,220.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9030837004405287,0.012408419714486488,0.9875915802855135,0.09691629955947137,0.9156052900398862,0.9030837004405287,0.9013318153228426,0.8945451895395373,0.9627618143220014,0.8920360745693011,0.9041469494809319,0.9030837004405287,0.0,0.011,5.4E-5,0.01132,0.054,11.32,155011.0,152154.0,79561.0,93.3920704845815,5.981915140273576,?,?,?,?
soybean,8,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.ManhattanDistance -R first-last\\\"\"',-3080186098777067172,2.02305131101E7,455.0,228.0,203.0,25.0,0.0,89.03508771929825,10.964912280701755,0.0,0.8794110180248794,0.013795811178285907,0.095803889248358,14.348750510340505,43.740505477784225,873.5239344503411,176.0826441698908,697.4412902804503,3.831245326536584,0.7722922989907491,3.0589530275458348,787.6736351245615,3.454708925984919,90.17195798077356,1.0,7.0,0.004524886877828055,1.0,0.995475113122172,220.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.93329562518095,1.0,1.0,0.8903508771929824,0.014818675742596474,0.9851813242574036,0.10964912280701754,0.8935725034727581,0.8903508771929824,0.8870242546256352,0.8758580831327196,0.9670960489095517,0.8975379553142239,0.9067503060489228,0.8903508771929824,0.0,0.013,4.9000000000000005E-5,0.011962,0.049,11.962,154694.0,151837.0,79878.0,92.98245614035088,5.840258541089549,?,?,?,?
soybean,8,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.ManhattanDistance -R first-last\\\"\"',-3080186098777067172,2.02305131101E7,455.0,228.0,204.0,24.0,0.0,89.47368421052632,10.526315789473685,0.0,0.8845740080578818,0.015211395112757112,0.09630223759231459,15.817546113745976,43.948779194248786,875.4333945694665,166.49351351329753,708.9398810561689,3.839620151620467,0.7302347083916558,3.109385443228811,789.915445862151,3.4645414292199606,90.23135863472825,1.0,7.0,0.004524886877828055,1.0,0.995475113122172,220.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.93329562518095,1.0,1.0,0.8947368421052632,0.013674237083340476,0.9863257629166595,0.10526315789473684,0.8985671492250439,0.8947368421052632,0.8926552255539896,0.881282083452435,0.9728425337140034,0.9039276458710582,0.9268042509458247,0.8947368421052632,0.0,0.013,8.599999999999999E-5,0.011999000000000001,0.086,11.999,154702.0,151837.0,79878.0,93.85964912280701,6.371191135734056,?,?,?,?
soybean,8,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.ManhattanDistance -R first-last\\\"\"',-3080186098777067172,2.02305131101E7,456.0,227.0,213.0,14.0,0.0,93.83259911894272,6.167400881057269,0.0,0.9324059894503999,0.010146782924297578,0.07472263227043256,10.548797578115984,34.08550690549647,872.4687799179741,106.12002081978068,766.3487590981933,3.8434748014007667,0.46748907850123644,3.37598572289953,816.2652741495916,3.5958822649761744,93.55810694181326,1.0,6.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9383259911894273,0.007269230691042449,0.9927307693089575,0.06167400881057269,0.9400852451513244,0.9383259911894273,0.9372349282192819,0.9313689690928847,0.9833618080631458,0.9337582657521659,0.9433024829576553,0.9383259911894273,0.0,0.012,5.5E-5,0.011626,0.055,11.626,155011.0,152154.0,79561.0,96.0352422907489,5.8196151170878565,?,?,?,?
soybean,9,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.ManhattanDistance -R first-last\\\"\"',-3080186098777067172,2.02305131101E7,455.0,228.0,206.0,22.0,0.0,90.35087719298245,9.649122807017545,0.0,0.8939983093829248,0.014113798575594564,0.09314980620937507,14.67873940333048,42.52451477739394,874.0726733327995,170.88230184668865,703.1903714861108,3.83365207602105,0.7494837800293361,3.0841682959917143,791.9993083685576,3.4736811770550773,90.61023557099666,1.0,7.0,0.004524886877828055,1.0,0.995475113122172,220.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.93329562518095,1.0,1.0,0.9035087719298246,0.013597700955972954,0.9864022990440272,0.09649122807017543,0.9104439459702617,0.9035087719298246,0.9016951426631546,0.89168616586907,0.9652644080210602,0.9022508583074428,0.9255323384871126,0.9035087719298246,0.0,0.013,5.6E-5,0.011824,0.056,11.824,154694.0,151837.0,79878.0,93.42105263157895,6.186518928901184,?,?,?,?
soybean,9,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.ManhattanDistance -R first-last\\\"\"',-3080186098777067172,2.02305131101E7,455.0,228.0,207.0,21.0,0.0,90.78947368421052,9.210526315789474,0.0,0.8990171679250855,0.0129868213164752,0.0875990146532792,13.49872098859434,39.94417785044216,878.9055260507057,150.23286863209972,728.6726574186059,3.8548487984680073,0.6589160904916654,3.1959327079763415,805.6187156521665,3.533415419527046,91.66158270413342,1.0,7.0,0.00904977375565611,2.0,0.9909502262443439,219.0,0.0,0.0,0.7777777777777778,1.0,0.8750000000000001,0.8779174590226076,1.0,1.0,0.9078947368421053,0.011747048356255382,0.9882529516437446,0.09210526315789473,0.9173500354421407,0.9078947368421053,0.9050150360708591,0.8985329134658746,0.9724080288476573,0.9190769255856508,0.9184242165962614,0.9078947368421053,0.0,0.012,6.2E-5,0.011646,0.062,11.646,154694.0,151837.0,79878.0,94.29824561403508,5.9787626962142015,?,?,?,?
soybean,9,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.ManhattanDistance -R first-last\\\"\"',-3080186098777067172,2.02305131101E7,456.0,227.0,207.0,20.0,0.0,91.18942731277534,8.810572687224669,0.0,0.9033549046321525,0.013786591115612397,0.09227057770250748,14.339509236920339,42.128903836174054,868.4479095542732,168.17636156359958,700.2715479906736,3.82576171609812,0.7408650289145357,3.0848966871835843,790.5083364513218,3.4824155790807128,91.02541761624443,1.0,6.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9118942731277533,0.009656592708952721,0.9903434072910472,0.0881057268722467,0.9198045591217395,0.9118942731277533,0.9118957968182032,0.9041986634336073,0.9654814198230641,0.8948296322149067,0.9193521527692146,0.9118942731277533,0.0,0.011,4.0E-5,0.010915,0.04,10.915,155011.0,152154.0,79561.0,93.3920704845815,6.028286575469493,?,?,?,?
soybean,10,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.ManhattanDistance -R first-last\\\"\"',-3080186098777067172,2.02305131101E7,455.0,228.0,214.0,14.0,0.0,93.85964912280701,6.140350877192983,0.0,0.9325429531477842,0.011404724563526914,0.07727786257665883,11.860146500192533,35.272373995414284,874.1027848977608,105.97475977091102,768.1280251268497,3.8337841442884244,0.4648015779425922,3.368982566345832,817.6501227777466,3.5861847490252043,93.54164486198073,1.0,6.0,0.0,0.0,1.0,222.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9385964912280702,0.0089574033327864,0.9910425966672136,0.06140350877192982,0.9445249199000028,0.9385964912280702,0.9370986643282359,0.93182208748163,0.9811487624022002,0.9359099277087671,0.9576534514245371,0.9385964912280702,0.0,0.012,3.5000000000000004E-5,0.011587,0.035,11.587,154702.0,151837.0,79878.0,96.49122807017544,6.071098799630637,?,?,?,?
soybean,10,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.ManhattanDistance -R first-last\\\"\"',-3080186098777067172,2.02305131101E7,455.0,228.0,201.0,27.0,0.0,88.15789473684211,11.842105263157896,0.0,0.870110140524117,0.015925633973534466,0.10029272180585522,16.558569219886042,45.76078298098181,876.9060911582902,202.1388020430977,674.7672891151925,3.8460793471854835,0.8865736931714812,2.959505654014002,775.0935899735488,3.39953328935767,88.38957760570928,1.0,7.0,0.004524886877828055,1.0,0.995475113122172,220.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.93329562518095,1.0,1.0,0.881578947368421,0.014424314898619124,0.9855756851013809,0.11842105263157894,0.8842252690549903,0.881578947368421,0.8786139653450757,0.8669236569078548,0.9584480726513172,0.8781910374009222,0.8960515071048234,0.881578947368421,0.0,0.011,3.8E-5,0.011218,0.038,11.218,154694.0,151837.0,79878.0,92.10526315789474,6.301939058171727,?,?,?,?
soybean,10,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.ManhattanDistance -R first-last\\\"\"',-3080186098777067172,2.02305131101E7,456.0,227.0,200.0,27.0,0.0,88.10572687224669,11.894273127753303,0.0,0.8695818704117458,0.015600334731184969,0.10280063722212465,16.222370086802027,46.915954042245296,870.4172328817292,201.1118858941998,669.3053469875294,3.834437149258719,0.8859554444678405,2.9484817047908787,778.4780571046352,3.429418753764913,89.43734426388747,1.0,7.0,0.004545454545454545,1.0,0.9954545454545455,219.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.9332859836474172,1.0,1.0,0.8810572687224669,0.015498813707457749,0.9845011862925422,0.11894273127753303,0.8853773337528845,0.8810572687224669,0.8795701361780657,0.8662684895311672,0.9640446923288601,0.8790900721062909,0.9083689215268163,0.8810572687224669,0.0,0.012,3.3E-5,0.011356999999999999,0.033,11.357,155011.0,152154.0,79561.0,91.62995594713657,5.889172269881735,?,?,?,?
soybean,1,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,455.0,228.0,207.0,21.0,0.0,90.78947368421052,9.210526315789474,0.0,0.8990192976906043,0.013671140924649793,0.09288038303602525,14.213755733306835,42.37411105251772,876.4756153419289,9720.878340721949,-8844.40272538002,3.8441912953593373,42.635431318955916,-38.79124002359658,790.6475443564915,3.4677523875284715,90.20759169073354,1.0,7.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9078947368421053,0.011746734273675686,0.9882532657263243,0.09210526315789473,0.9178042030209212,0.9078947368421053,0.9090778077627202,0.8999428146261577,0.9682555449173779,0.8725762428650523,0.9351199201325192,0.9078947368421053,0.047,0.0,0.033465,4.93E-4,33.465,0.493,30897.0,151837.0,79878.0,95.6140350877193,7.479224376731292,?,27.0,?,?
soybean,1,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,455.0,228.0,206.0,22.0,0.0,90.35087719298245,9.649122807017545,0.0,0.8941906087836983,0.012938504887950869,0.09159471962815283,13.454357201698508,41.80210589628817,874.8016582276275,6507.736077574613,-5632.934419346985,3.836849378191349,28.542702094625493,-24.705852716434144,795.1968080458474,3.4877052984466994,90.90024013636855,1.0,6.0,0.0,0.0,1.0,222.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9035087719298246,0.012937468971389013,0.9870625310286111,0.09649122807017543,0.9134161251034315,0.9035087719298246,0.9026499364928159,0.893470133534279,0.9738063033764582,0.9012999560285799,0.9429090259585614,0.9035087719298246,0.099,0.002,0.017845,9.72E-4,17.845,0.972,29241.0,151837.0,79878.0,96.9298245614035,7.640812557710064,?,24.0,?,?
soybean,1,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,456.0,227.0,204.0,23.0,0.0,89.86784140969164,10.13215859030837,0.0,0.8887918548180966,0.013733305363261327,0.0963559907790632,14.282491174719247,43.984807857161975,870.1488353682257,6524.34706157981,-5654.1982262115835,3.8332547813578226,28.7416170113648,-24.908362230006976,777.3287894739431,3.424355900766269,89.33285409098968,1.0,7.0,0.0,0.0,1.0,220.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8986784140969163,0.01314248852381335,0.9868575114761868,0.1013215859030837,0.9204688483322845,0.8986784140969163,0.8945293829719847,0.8903944007468655,0.9705009367508334,0.86054690163292,0.924905400756794,0.8986784140969163,0.021,0.001,0.014269,2.1799999999999999E-4,14.269,0.218,29418.0,152154.0,79561.0,95.15418502202643,7.5817296545328,?,24.0,?,?
soybean,2,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,455.0,228.0,205.0,23.0,0.0,89.91228070175438,10.087719298245615,0.0,0.8894859960801669,0.015075113609617436,0.09582751888114834,15.675833999611577,43.732348494157186,874.8838819364156,7588.975178078342,-6714.091296141926,3.837210008493051,33.2849788512208,-29.447768842727747,785.4965273668212,3.4451602077492156,89.78294646693573,1.0,7.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8991228070175439,0.012521885911893573,0.9874781140881064,0.10087719298245613,0.9090130598978149,0.8991228070175439,0.8996189360652919,0.8893289733640933,0.9718367606647214,0.8637512618405299,0.9362421256570649,0.8991228070175439,0.011,0.0,0.010845,2.02E-4,10.845,0.202,28742.0,151837.0,79878.0,96.49122807017544,8.587257617728564,?,24.0,?,?
soybean,2,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,455.0,228.0,210.0,18.0,0.0,92.10526315789474,7.894736842105263,0.0,0.9134852541265257,0.01191069563645742,0.0894904103497886,12.385569662136563,40.84153948034368,875.0550308969326,11851.99644345104,-10976.941412554108,3.8379606618286517,51.98244054145193,-48.14447987962328,799.9709940913908,3.5086447109271526,91.41950687049012,1.0,7.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9210526315789473,0.008431499651152446,0.9915685003488476,0.07894736842105263,0.9260547673860366,0.9210526315789473,0.9217188359501379,0.9140918336242363,0.9678169989173393,0.8826074273191322,0.9391308167601617,0.9210526315789473,0.024,0.001,0.016747,2.01E-4,16.747,0.201,32693.0,151837.0,79878.0,94.29824561403508,6.971375807940884,?,29.0,?,?
soybean,2,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,456.0,227.0,206.0,21.0,0.0,90.7488986784141,9.251101321585903,0.0,0.8983668770254135,0.011411605371725938,0.09169376822675465,11.866140815612962,41.8436949545062,871.4871961044349,9710.88205270615,-8839.394856601715,3.839150643631872,42.779216091216526,-38.94006544758465,789.7614248716399,3.479125219698854,90.62226368923022,1.0,6.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9074889867841409,0.012625402217873298,0.9873745977821268,0.09251101321585903,0.9238252569750367,0.9074889867841409,0.9031478800201266,0.8995796979538295,0.9684741706801446,0.8685504788810694,0.9271715126978285,0.9074889867841409,0.01,0.001,0.010585,1.91E-4,10.585,0.191,31750.0,152154.0,79561.0,95.59471365638767,6.445629492232769,?,27.0,?,?
soybean,3,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,455.0,228.0,198.0,30.0,0.0,86.84210526315789,13.157894736842104,0.0,0.8557692307692308,0.015991600479135115,0.10964692313106793,16.62665229963482,50.02537202499498,876.0373884610642,10831.124613753378,-9955.087225292315,3.8422692476362466,47.50493251646218,-43.66266326882594,769.8319451988953,3.376455899995155,87.8766083889707,1.0,6.0,0.0,0.0,1.0,222.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.868421052631579,0.01894610728189277,0.9810538927181072,0.13157894736842105,0.8784870069911621,0.868421052631579,0.868568884409068,0.8527720959749877,0.9570562050257925,0.8294753343025333,0.9344063644266484,0.868421052631579,0.012,0.0,0.011519,1.84E-4,11.519,0.184,31189.0,151837.0,79878.0,92.98245614035088,6.879039704524448,?,27.0,?,?
soybean,3,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,455.0,228.0,203.0,25.0,0.0,89.03508771929825,10.964912280701755,0.0,0.8796859169199595,0.012819819635038789,0.10221630819415019,13.333370851328288,46.66654725666921,873.9022981228736,15092.015066789358,-14218.112768666484,3.832904816328393,66.19304853854982,-62.36014372222142,774.98761278217,3.3990684771147808,88.68126499344714,1.0,7.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8903508771929824,0.011755672405955469,0.9882443275940447,0.10964912280701754,0.9056821601494777,0.8903508771929824,0.8899636110288873,0.8824765770322057,0.9600318290857244,0.8558263808498646,0.8881857929639906,0.8903508771929824,0.01,0.0,0.009694000000000001,1.86E-4,9.694,0.186,31830.0,151837.0,79878.0,90.35087719298245,6.440443213296378,?,27.0,?,?
soybean,3,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,456.0,227.0,199.0,28.0,0.0,87.66519823788546,12.334801762114537,0.0,0.864578672632364,0.01497036253079916,0.10425945453461395,15.56585670090089,47.57344464715223,871.4864223538416,14015.643707913052,-13144.15728555921,3.8391472350389497,61.74292382340551,-57.90377658836656,770.2079795539108,3.3929866940700917,88.37865511130022,1.0,7.0,0.0,0.0,1.0,220.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8766519823788547,0.015689241053105152,0.9843107589468949,0.12334801762114538,0.8910163624921335,0.8766519823788547,0.870774870805761,0.8641328812466951,0.9602358699990202,0.8484468277896068,0.9020272192621157,0.8766519823788547,0.017,0.0,0.014084,1.99E-4,14.084,0.199,30569.0,152154.0,79561.0,94.27312775330397,7.210758172965442,?,26.0,?,?
soybean,4,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,455.0,228.0,212.0,16.0,0.0,92.98245614035088,7.017543859649122,0.0,0.9231271731113687,0.011788461490339746,0.07729474503520196,12.257965480420529,35.273058785462446,875.8716214503313,5419.081821533994,-4543.210200083663,3.8415421993435586,23.76790272602629,-19.926360526682732,813.7065552504199,3.56888840022114,92.90249110971605,1.0,6.0,0.0,0.0,1.0,222.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9298245614035088,0.00822476802571986,0.9917752319742802,0.07017543859649122,0.936244019138756,0.9298245614035088,0.9289020579489763,0.9228625862456042,0.9819021864542462,0.9178337673736333,0.9516465471278491,0.9298245614035088,0.014,0.0,0.013134,2.06E-4,13.134,0.206,29518.0,151837.0,79878.0,96.9298245614035,8.240997229916896,?,25.0,?,?
soybean,4,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,455.0,228.0,204.0,24.0,0.0,89.47368421052632,10.526315789473685,0.0,0.8845934830749763,0.012539005266420142,0.09904562198512168,13.035364962129341,45.178067264136345,877.5923087586757,14006.692563248329,-13129.100254489653,3.8490890735029635,61.43286211951021,-57.58377304600725,789.6806838507074,3.4635117712750323,89.98263498545055,1.0,7.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8947368421052632,0.013428118025785918,0.9865718819742141,0.10526315789473684,0.8963941687428311,0.8947368421052632,0.893794801309578,0.881870190281719,0.9633301478734193,0.873539973065294,0.9198053261007105,0.8947368421052632,0.016,0.001,0.015617,8.129999999999999E-4,15.617,0.813,29970.0,151837.0,79878.0,93.42105263157895,6.209602954755292,?,25.0,?,?
soybean,4,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,456.0,227.0,208.0,19.0,0.0,91.62995594713657,8.370044052863436,0.0,0.908103040504549,0.01083217109588344,0.0856776711736383,11.266943938353108,39.121050082050715,867.9621787287746,4350.805118616281,-3482.8429398875064,3.8236219327258794,19.166542372758947,-15.342920440033067,798.6491230778269,3.5182780752327174,92.01427696394971,1.0,7.0,0.0,0.0,1.0,220.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9162995594713657,0.011788479543316894,0.9882115204566831,0.08370044052863436,0.9322529032102546,0.9162995594713657,0.9114747212851712,0.908279519749507,0.9793053466708481,0.8882709921689216,0.9545536472990915,0.9162995594713657,0.011,0.0,0.010901999999999998,1.9E-4,10.902,0.19,31252.0,152154.0,79561.0,97.3568281938326,6.422443774634812,?,27.0,?,?
soybean,5,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,455.0,228.0,209.0,19.0,0.0,91.66666666666667,8.333333333333334,0.0,0.9082630977086951,0.01246801515410831,0.08693269962932548,12.97128405581448,39.71180494455531,870.437143955545,4370.461855307572,-3500.0247113520263,3.8177067717348465,19.168692347840228,-15.350985576105378,785.7659495589729,3.446341884030583,90.27256649322212,1.0,7.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.011439219038502408,0.9885607809614976,0.08333333333333333,0.932825838542717,0.9166666666666666,0.9175680431499199,0.911986715396287,0.9777825441927845,0.8869506502871138,0.9360477272980856,0.9166666666666666,0.011,0.001,0.011138,1.88E-4,11.138,0.188,30405.0,151837.0,79878.0,96.9298245614035,7.940904893813481,?,25.0,?,?
soybean,5,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,455.0,228.0,209.0,19.0,0.0,91.66666666666667,8.333333333333334,0.0,0.9085516455215216,0.013182607709668297,0.08782378371691872,13.705832376827207,40.06717718670026,876.475615341929,5434.127934109081,-4557.652318767152,3.844191295359338,23.83389444784685,-19.989703152487508,797.6246758244214,3.4983538413351813,91.00363568166736,1.0,7.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.011045413121580616,0.9889545868784193,0.08333333333333333,0.9273348834687843,0.9166666666666666,0.9138524919339798,0.9087745707415166,0.9775296049557037,0.8817333577242199,0.9396236402674754,0.9166666666666666,0.02,0.0,0.015295,2.07E-4,15.295,0.207,28420.0,151837.0,79878.0,96.49122807017544,6.7867036011080115,?,24.0,?,?
soybean,5,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,456.0,227.0,208.0,19.0,0.0,91.62995594713657,8.370044052863436,0.0,0.9082906291862468,0.011092484408521728,0.08718389210829681,11.530563361626662,39.760556410326444,874.5133496403067,9709.209103555439,-8834.695753915132,3.852481716477122,42.77184627116933,-38.91936455469221,804.7716353656181,3.545249495002723,92.0250829443171,1.0,6.0,0.0,0.0,1.0,221.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9162995594713657,0.010922271903472511,0.9890777280965275,0.08370044052863436,0.9197870778267253,0.9162995594713657,0.9147999159509747,0.9063142776561998,0.9714758558677267,0.896935289016606,0.9419533808328375,0.9162995594713657,0.011,0.0,0.01141,1.9800000000000002E-4,11.41,0.198,29906.0,152154.0,79561.0,94.7136563876652,6.5383723626246,?,25.0,?,?
soybean,6,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.02305131101E7,455.0,228.0,206.0,22.0,0.0,90.35087719298245,9.649122807017545,0.0,0.8941883767535072,0.0124165077816633,0.09473986029348579,12.911286765763792,43.2357679845299,875.4333945694665,5450.1129861861355,-4574.679591616669,3.839620151620467,23.904004325377787,-20.064384173757322,796.3845404988188,3.4929146513106084,90.97031772365463,1.0,6.0,0.0,0.0,1.0,222.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9035087719298246,0.013922889863274533,0.9860771101367254,0.09649122807017543,0.9129263167817734,0.9035087719298246,0.9015974074972377,0.8919966451480676,0.9736086716759876,0.8734655551779281,0.9518489772819144,0.9035087719298246,0.01,0.0,0.010267,1.95E-4,10.267,0.195,30098.0,151837.0,79878.0,96.49122807017544,7.640812557710058,?,25.0,?,?
